MedidasCCVStatusId,SensorCCVId,VehicleTypeId,Timestamp,Fluxo,Velocidade,EstadodeTrafego
952517829,10010173,6,2023-03-15 17:38:00,2,83,NULL
952517800,10010173,4,2023-03-15 17:35:00,4,87,NULL
952517807,10010173,4,2023-03-15 17:36:00,8,86,NULL
952517812,10010173,4,2023-03-15 17:37:00,4,74,NULL
952517816,10010173,3,2023-03-15 17:36:00,2,96,NULL
952533558,10010173,4,2023-03-15 17:53:00,1,82,NULL
952533562,10010173,4,2023-03-15 17:51:00,5,87,NULL
952533542,10010173,4,2023-03-15 17:50:00,4,98,NULL
952533549,10010173,4,2023-03-15 17:52:00,3,74,NULL
952536676,10010173,3,2023-03-15 17:58:00,1,88,NULL
952536677,10010173,4,2023-03-15 17:59:00,4,95,NULL
952536661,10010173,4,2023-03-15 17:54:00,6,102,NULL
952536664,10010173,4,2023-03-15 17:55:00,7,91,NULL
952536665,10010173,4,2023-03-15 17:56:00,7,81,NULL
952536667,10010173,5,2023-03-15 17:57:00,1,88,NULL
952536669,10010173,4,2023-03-15 17:57:00,9,87,NULL
952536672,10010173,3,2023-03-15 17:55:00,1,89,NULL
952536673,10010173,4,2023-03-15 17:58:00,7,90,NULL
952527187,10010173,4,2023-03-15 17:44:00,6,97,NULL
952527188,10010173,6,2023-03-15 17:44:00,1,93,NULL
952527189,10010173,4,2023-03-15 17:45:00,7,84,NULL
952527191,10010173,4,2023-03-15 17:46:00,7,85,NULL
952527194,10010173,4,2023-03-15 17:47:00,14,91,NULL
952527196,10010173,4,2023-03-15 17:48:00,7,89,NULL
952527198,10010173,4,2023-03-15 17:49:00,4,89,NULL
952523517,10010173,5,2023-03-15 17:40:00,1,74,NULL
952523521,10010173,4,2023-03-15 17:40:00,11,84,NULL
952523523,10010173,3,2023-03-15 17:40:00,1,122,NULL
952523524,10010173,4,2023-03-15 17:41:00,9,86,NULL
952523530,10010173,4,2023-03-15 17:42:00,10,87,NULL
952523532,10010173,4,2023-03-15 17:43:00,5,83,NULL
952523535,10010173,5,2023-03-15 17:42:00,1,69,NULL
952541847,10010173,4,2023-03-15 18:02:00,9,91,NULL
952541849,10010173,4,2023-03-15 18:03:00,3,96,NULL
952546164,10010173,4,2023-03-15 18:04:00,6,89,NULL
952546166,10010173,3,2023-03-15 18:04:00,2,81,NULL
952546167,10010173,4,2023-03-15 18:05:00,6,85,NULL
952546170,10010173,4,2023-03-15 18:06:00,5,90,NULL
952546172,10010173,4,2023-03-15 18:07:00,3,86,NULL
952546174,10010173,5,2023-03-15 18:08:00,3,61,NULL
952546175,10010173,4,2023-03-15 18:08:00,1,107,NULL
952541843,10010173,4,2023-03-15 18:00:00,4,85,NULL
952541845,10010173,4,2023-03-15 18:01:00,5,83,NULL
952554312,10010173,3,2023-03-15 18:17:00,1,101,NULL
952554313,10010173,4,2023-03-15 18:18:00,3,79,NULL
952554299,10010173,4,2023-03-15 18:14:00,5,83,NULL
952554302,10010173,4,2023-03-15 18:15:00,9,91,NULL
952554303,10010173,6,2023-03-15 18:15:00,1,77,NULL
952554304,10010173,5,2023-03-15 18:15:00,1,102,NULL
952554305,10010173,4,2023-03-15 18:16:00,12,89,NULL
952554307,10010173,3,2023-03-15 18:16:00,1,101,NULL
952554308,10010173,4,2023-03-15 18:17:00,14,82,NULL
952552798,10010173,4,2023-03-15 18:09:00,8,84,NULL
952552801,10010173,4,2023-03-15 18:10:00,12,93,NULL
952552803,10010173,4,2023-03-15 18:11:00,8,95,NULL
952552806,10010173,5,2023-03-15 18:12:00,2,70,NULL
952552808,10010173,4,2023-03-15 18:12:00,4,80,NULL
952552809,10010173,4,2023-03-15 18:13:00,3,86,NULL
952554298,10010173,3,2023-03-15 18:13:00,1,84,NULL
952563715,10010173,4,2023-03-15 18:19:00,3,93,NULL
952563719,10010173,4,2023-03-15 18:20:00,9,92,NULL
952563721,10010173,4,2023-03-15 18:21:00,8,86,NULL
952563723,10010173,4,2023-03-15 18:22:00,5,90,NULL
952563726,10010173,4,2023-03-15 18:23:00,8,94,NULL
952563728,10010173,4,2023-03-15 18:24:00,5,86,NULL
952565270,10010173,6,2023-03-15 18:27:00,1,93,NULL
952565271,10010173,3,2023-03-15 18:26:00,1,102,NULL
952574491,10010173,4,2023-03-15 18:39:00,9,82,NULL
952565272,10010173,4,2023-03-15 18:28:00,5,91,NULL
952565273,10010173,3,2023-03-15 18:28:00,1,112,NULL
952565275,10010173,4,2023-03-15 18:29:00,3,92,NULL
952569841,10010173,5,2023-03-15 18:30:00,1,86,NULL
952569842,10010173,4,2023-03-15 18:30:00,6,93,NULL
952569845,10010173,4,2023-03-15 18:32:00,6,84,NULL
952565264,10010173,4,2023-03-15 18:25:00,7,88,NULL
952569846,10010173,5,2023-03-15 18:32:00,1,77,NULL
952569848,10010173,4,2023-03-15 18:31:00,6,84,NULL
952569850,10010173,4,2023-03-15 18:33:00,9,95,NULL
952574463,10010173,4,2023-03-15 18:34:00,4,82,NULL
952574471,10010173,4,2023-03-15 18:35:00,6,90,NULL
952574476,10010173,4,2023-03-15 18:36:00,10,93,NULL
952574482,10010173,4,2023-03-15 18:37:00,10,93,NULL
952574486,10010173,4,2023-03-15 18:38:00,11,95,NULL
952565266,10010173,4,2023-03-15 18:26:00,5,90,NULL
952565268,10010173,4,2023-03-15 18:27:00,7,89,NULL
952578418,10010173,3,2023-03-15 18:39:00,1,88,NULL
952578419,10010173,4,2023-03-15 18:43:00,8,87,NULL
952578420,10010173,3,2023-03-15 18:43:00,1,123,NULL
952578410,10010173,4,2023-03-15 18:40:00,4,93,NULL
952578412,10010173,4,2023-03-15 18:41:00,13,88,NULL
