MedidasCCVStatusId,SensorCCVId,VehicleTypeId,Timestamp,Fluxo,Velocidade,EstadodeTrafego
900091581,10000028,5,2023-02-14 13:50:00,27,NULL,NULL
900091582,10000028,6,2023-02-14 13:50:00,1,NULL,NULL
900120694,10000028,3,2023-02-14 13:55:00,2,NULL,NULL
900122508,10000028,4,2023-02-14 13:55:00,293,NULL,NULL
900122509,10000028,5,2023-02-14 13:55:00,25,NULL,NULL
900122510,10000028,6,2023-02-14 13:55:00,0,NULL,NULL
900128940,10000028,3,2023-02-14 14:00:00,3,NULL,NULL
900128941,10000028,5,2023-02-14 14:00:00,23,NULL,NULL
900130956,10000028,4,2023-02-14 14:00:00,292,NULL,NULL
900130957,10000028,6,2023-02-14 14:00:00,2,NULL,NULL
900138698,10000028,3,2023-02-14 14:05:00,3,NULL,NULL
900138699,10000028,4,2023-02-14 14:05:00,296,NULL,NULL
900138700,10000028,5,2023-02-14 14:05:00,24,NULL,NULL
900138701,10000028,6,2023-02-14 14:05:00,1,NULL,NULL
900144298,10000028,3,2023-02-14 14:10:00,9,NULL,NULL
900144299,10000028,4,2023-02-14 14:10:00,297,NULL,NULL
900144300,10000028,5,2023-02-14 14:10:00,25,NULL,NULL
900144301,10000028,6,2023-02-14 14:10:00,0,NULL,NULL
900148725,10000028,4,2023-02-14 14:15:00,292,NULL,NULL
900149656,10000028,6,2023-02-14 14:15:00,2,NULL,NULL
900150274,10000028,3,2023-02-14 14:15:00,5,NULL,NULL
900150275,10000028,5,2023-02-14 14:15:00,26,NULL,NULL
900154920,10000028,3,2023-02-14 14:20:00,5,NULL,NULL
900154921,10000028,4,2023-02-14 14:20:00,269,NULL,NULL
900154922,10000028,5,2023-02-14 14:20:00,28,NULL,NULL
900154923,10000028,6,2023-02-14 14:20:00,1,NULL,NULL
900160382,10000028,3,2023-02-14 14:25:00,9,NULL,NULL
900160383,10000028,4,2023-02-14 14:25:00,290,NULL,NULL
900160384,10000028,5,2023-02-14 14:25:00,21,NULL,NULL
900160385,10000028,6,2023-02-14 14:25:00,0,NULL,NULL
900164953,10000028,3,2023-02-14 14:30:00,5,NULL,NULL
900164954,10000028,4,2023-02-14 14:30:00,326,NULL,NULL
900164955,10000028,5,2023-02-14 14:30:00,26,NULL,NULL
900164956,10000028,6,2023-02-14 14:30:00,1,NULL,NULL
900169920,10000028,3,2023-02-14 14:35:00,7,NULL,NULL
900169921,10000028,4,2023-02-14 14:35:00,281,NULL,NULL
900169922,10000028,5,2023-02-14 14:35:00,19,NULL,NULL
900169923,10000028,6,2023-02-14 14:35:00,0,NULL,NULL
900173877,10000028,3,2023-02-14 14:40:00,7,NULL,NULL
900173878,10000028,4,2023-02-14 14:40:00,308,NULL,NULL
900173879,10000028,5,2023-02-14 14:40:00,21,NULL,NULL
900173880,10000028,6,2023-02-14 14:40:00,1,NULL,NULL
900179534,10000028,3,2023-02-14 14:45:00,6,NULL,NULL
900179535,10000028,4,2023-02-14 14:45:00,297,NULL,NULL
900179536,10000028,5,2023-02-14 14:45:00,17,NULL,NULL
900179537,10000028,6,2023-02-14 14:45:00,3,NULL,NULL
900183413,10000028,4,2023-02-14 14:50:00,294,NULL,NULL
900185341,10000028,6,2023-02-14 14:50:00,1,NULL,NULL
900187431,10000028,3,2023-02-14 14:50:00,3,NULL,NULL
900187432,10000028,5,2023-02-14 14:50:00,33,NULL,NULL
900193577,10000028,3,2023-02-14 14:55:00,1,NULL,NULL
900193578,10000028,4,2023-02-14 14:55:00,271,NULL,NULL
900193579,10000028,5,2023-02-14 14:55:00,34,NULL,NULL
900193580,10000028,6,2023-02-14 14:55:00,3,NULL,NULL
900202052,10000028,3,2023-02-14 15:00:00,3,NULL,NULL
900202053,10000028,4,2023-02-14 15:00:00,271,NULL,NULL
900202054,10000028,5,2023-02-14 15:00:00,24,NULL,NULL
900202055,10000028,6,2023-02-14 15:00:00,0,NULL,NULL
900208854,10000028,3,2023-02-14 15:05:00,4,NULL,NULL
900208855,10000028,4,2023-02-14 15:05:00,271,NULL,NULL
900208856,10000028,5,2023-02-14 15:05:00,33,NULL,NULL
900208857,10000028,6,2023-02-14 15:05:00,0,NULL,NULL
900212397,10000028,3,2023-02-14 15:10:00,8,NULL,NULL
900212398,10000028,4,2023-02-14 15:10:00,274,NULL,NULL
900212399,10000028,5,2023-02-14 15:10:00,20,NULL,NULL
900212400,10000028,6,2023-02-14 15:10:00,1,NULL,NULL
900218125,10000028,3,2023-02-14 15:15:00,2,NULL,NULL
900218126,10000028,4,2023-02-14 15:15:00,287,NULL,NULL
900218127,10000028,5,2023-02-14 15:15:00,29,NULL,NULL
900218128,10000028,6,2023-02-14 15:15:00,0,NULL,NULL
900222252,10000028,3,2023-02-14 15:20:00,1,NULL,NULL
900222253,10000028,4,2023-02-14 15:20:00,246,NULL,NULL
900222254,10000028,5,2023-02-14 15:20:00,22,NULL,NULL
900222255,10000028,6,2023-02-14 15:20:00,2,NULL,NULL
900227947,10000028,3,2023-02-14 15:25:00,3,NULL,NULL
900227948,10000028,4,2023-02-14 15:25:00,262,NULL,NULL
900227949,10000028,5,2023-02-14 15:25:00,22,NULL,NULL
900227950,10000028,6,2023-02-14 15:25:00,0,NULL,NULL
900231877,10000028,3,2023-02-14 15:30:00,3,NULL,NULL
900231878,10000028,4,2023-02-14 15:30:00,262,NULL,NULL
900231879,10000028,5,2023-02-14 15:30:00,29,NULL,NULL
900231880,10000028,6,2023-02-14 15:30:00,0,NULL,NULL
900237129,10000028,3,2023-02-14 15:35:00,5,NULL,NULL
900237130,10000028,4,2023-02-14 15:35:00,275,NULL,NULL
900237131,10000028,5,2023-02-14 15:35:00,23,NULL,NULL
900237132,10000028,6,2023-02-14 15:35:00,2,NULL,NULL
900241284,10000028,3,2023-02-14 15:40:00,8,NULL,NULL
900241285,10000028,4,2023-02-14 15:40:00,278,NULL,NULL
900241286,10000028,5,2023-02-14 15:40:00,16,NULL,NULL
900241287,10000028,6,2023-02-14 15:40:00,2,NULL,NULL
900246839,10000028,3,2023-02-14 15:45:00,2,NULL,NULL
900246840,10000028,4,2023-02-14 15:45:00,261,NULL,NULL
900246841,10000028,5,2023-02-14 15:45:00,15,NULL,NULL
900246842,10000028,6,2023-02-14 15:45:00,2,NULL,NULL
900251177,10000028,3,2023-02-14 15:50:00,5,NULL,NULL
900251178,10000028,4,2023-02-14 15:50:00,273,NULL,NULL
900251179,10000028,5,2023-02-14 15:50:00,26,NULL,NULL
900251180,10000028,6,2023-02-14 15:50:00,0,NULL,NULL
900262826,10000028,6,2023-02-14 15:55:00,2,NULL,NULL
900271358,10000028,5,2023-02-14 15:55:00,31,NULL,NULL
900275809,10000028,3,2023-02-14 15:55:00,5,NULL,NULL
900275810,10000028,4,2023-02-14 15:55:00,260,NULL,NULL
900289914,10000028,6,2023-02-14 16:00:00,2,NULL,NULL
900307234,10000028,3,2023-02-14 16:00:00,6,NULL,NULL
900307235,10000028,4,2023-02-14 16:00:00,249,NULL,NULL
900307236,10000028,5,2023-02-14 16:00:00,27,NULL,NULL
900319879,10000028,3,2023-02-14 16:05:00,3,NULL,NULL
900319880,10000028,4,2023-02-14 16:05:00,252,NULL,NULL
900319881,10000028,5,2023-02-14 16:05:00,30,NULL,NULL
900319883,10000028,6,2023-02-14 16:05:00,3,NULL,NULL
900327641,10000028,3,2023-02-14 16:10:00,5,NULL,NULL
900327642,10000028,4,2023-02-14 16:10:00,268,NULL,NULL
900327643,10000028,5,2023-02-14 16:10:00,22,NULL,NULL
900327644,10000028,6,2023-02-14 16:10:00,1,NULL,NULL
900330922,10000028,3,2023-02-14 16:15:00,3,NULL,NULL
900330923,10000028,4,2023-02-14 16:15:00,265,NULL,NULL
900330924,10000028,5,2023-02-14 16:15:00,33,NULL,NULL
900330925,10000028,6,2023-02-14 16:15:00,0,NULL,NULL
900335681,10000028,3,2023-02-14 16:20:00,2,NULL,NULL
900335682,10000028,4,2023-02-14 16:20:00,307,NULL,NULL
900335683,10000028,5,2023-02-14 16:20:00,14,NULL,NULL
900335684,10000028,6,2023-02-14 16:20:00,4,NULL,NULL
900340953,10000028,3,2023-02-14 16:25:00,3,NULL,NULL
900340954,10000028,4,2023-02-14 16:25:00,277,NULL,NULL
900340955,10000028,5,2023-02-14 16:25:00,33,NULL,NULL
900340956,10000028,6,2023-02-14 16:25:00,1,NULL,NULL
900346577,10000028,3,2023-02-14 16:30:00,6,NULL,NULL
900346578,10000028,4,2023-02-14 16:30:00,293,NULL,NULL
900346579,10000028,5,2023-02-14 16:30:00,25,NULL,NULL
900346580,10000028,6,2023-02-14 16:30:00,1,NULL,NULL
900351544,10000028,3,2023-02-14 16:35:00,1,NULL,NULL
900351767,10000028,5,2023-02-14 16:35:00,34,NULL,NULL
900351768,10000028,6,2023-02-14 16:35:00,2,NULL,NULL
900353830,10000028,4,2023-02-14 16:35:00,262,NULL,NULL
900361098,10000028,3,2023-02-14 16:40:00,6,NULL,NULL
900361099,10000028,4,2023-02-14 16:40:00,279,NULL,NULL
900361100,10000028,5,2023-02-14 16:40:00,23,NULL,NULL
900361101,10000028,6,2023-02-14 16:40:00,1,NULL,NULL
900364929,10000028,3,2023-02-14 16:45:00,0,NULL,NULL
900364930,10000028,4,2023-02-14 16:45:00,268,NULL,NULL
900364931,10000028,5,2023-02-14 16:45:00,28,NULL,NULL
900364932,10000028,6,2023-02-14 16:45:00,1,NULL,NULL
900375429,10000028,3,2023-02-14 16:50:00,4,NULL,NULL
900377020,10000028,4,2023-02-14 16:50:00,260,NULL,NULL
900377021,10000028,5,2023-02-14 16:50:00,29,NULL,NULL
900377022,10000028,6,2023-02-14 16:50:00,1,NULL,NULL
900389547,10000028,3,2023-02-14 16:55:00,3,NULL,NULL
900389548,10000028,4,2023-02-14 16:55:00,293,NULL,NULL
900389549,10000028,5,2023-02-14 16:55:00,27,NULL,NULL
900389550,10000028,6,2023-02-14 16:55:00,0,NULL,NULL
900393728,10000028,3,2023-02-14 17:00:00,2,NULL,NULL
900393729,10000028,4,2023-02-14 17:00:00,287,NULL,NULL
900393730,10000028,5,2023-02-14 17:00:00,30,NULL,NULL
900393731,10000028,6,2023-02-14 17:00:00,5,NULL,NULL
900397824,10000028,3,2023-02-14 17:05:00,2,NULL,NULL
900397825,10000028,4,2023-02-14 17:05:00,268,NULL,NULL
900397826,10000028,5,2023-02-14 17:05:00,18,NULL,NULL
900397827,10000028,6,2023-02-14 17:05:00,0,NULL,NULL
900402837,10000028,3,2023-02-14 17:10:00,1,NULL,NULL
900402838,10000028,4,2023-02-14 17:10:00,306,NULL,NULL
900402839,10000028,5,2023-02-14 17:10:00,19,NULL,NULL
900402840,10000028,6,2023-02-14 17:10:00,2,NULL,NULL
900408355,10000028,3,2023-02-14 17:15:00,5,NULL,NULL
900408356,10000028,4,2023-02-14 17:15:00,296,NULL,NULL
900408357,10000028,5,2023-02-14 17:15:00,14,NULL,NULL
900408358,10000028,6,2023-02-14 17:15:00,0,NULL,NULL
900411903,10000028,3,2023-02-14 17:20:00,3,NULL,NULL
900411904,10000028,4,2023-02-14 17:20:00,279,NULL,NULL
900411905,10000028,5,2023-02-14 17:20:00,20,NULL,NULL
900411906,10000028,6,2023-02-14 17:20:00,1,NULL,NULL
900416565,10000028,3,2023-02-14 17:25:00,6,NULL,NULL
900416566,10000028,4,2023-02-14 17:25:00,319,NULL,NULL
900416567,10000028,5,2023-02-14 17:25:00,20,NULL,NULL
900416568,10000028,6,2023-02-14 17:25:00,3,NULL,NULL
900421851,10000028,3,2023-02-14 17:30:00,2,NULL,NULL
900421852,10000028,4,2023-02-14 17:30:00,332,NULL,NULL
900421853,10000028,5,2023-02-14 17:30:00,21,NULL,NULL
900421854,10000028,6,2023-02-14 17:30:00,1,NULL,NULL
900426221,10000028,3,2023-02-14 17:35:00,3,NULL,NULL
900426222,10000028,4,2023-02-14 17:35:00,335,NULL,NULL
900426223,10000028,5,2023-02-14 17:35:00,19,NULL,NULL
900426224,10000028,6,2023-02-14 17:35:00,1,NULL,NULL
900430540,10000028,3,2023-02-14 17:40:00,4,NULL,NULL
900430541,10000028,4,2023-02-14 17:40:00,345,NULL,NULL
900430542,10000028,5,2023-02-14 17:40:00,23,NULL,NULL
900430543,10000028,6,2023-02-14 17:40:00,0,NULL,NULL
900436641,10000028,3,2023-02-14 17:45:00,3,NULL,NULL
900436642,10000028,4,2023-02-14 17:45:00,322,NULL,NULL
900436643,10000028,5,2023-02-14 17:45:00,23,NULL,NULL
900436644,10000028,6,2023-02-14 17:45:00,1,NULL,NULL
900439090,10000028,3,2023-02-14 17:50:00,9,NULL,NULL
900439091,10000028,4,2023-02-14 17:50:00,340,NULL,NULL
900439092,10000028,5,2023-02-14 17:50:00,16,NULL,NULL
900439093,10000028,6,2023-02-14 17:50:00,1,NULL,NULL
900446198,10000028,3,2023-02-14 17:55:00,7,NULL,NULL
900446199,10000028,4,2023-02-14 17:55:00,300,NULL,NULL
900446200,10000028,5,2023-02-14 17:55:00,22,NULL,NULL
900446201,10000028,6,2023-02-14 17:55:00,0,NULL,NULL
900450414,10000028,3,2023-02-14 18:00:00,7,NULL,NULL
900450415,10000028,4,2023-02-14 18:00:00,315,NULL,NULL
900450416,10000028,5,2023-02-14 18:00:00,12,NULL,NULL
900450417,10000028,6,2023-02-14 18:00:00,1,NULL,NULL
900456738,10000028,3,2023-02-14 18:05:00,3,NULL,NULL
900456739,10000028,4,2023-02-14 18:05:00,316,NULL,NULL
900456740,10000028,5,2023-02-14 18:05:00,15,NULL,NULL
900456741,10000028,6,2023-02-14 18:05:00,0,NULL,NULL
900459834,10000028,3,2023-02-14 18:10:00,3,NULL,NULL
900459835,10000028,4,2023-02-14 18:10:00,311,NULL,NULL
900459836,10000028,5,2023-02-14 18:10:00,17,NULL,NULL
900459837,10000028,6,2023-02-14 18:10:00,0,NULL,NULL
900465213,10000028,3,2023-02-14 18:15:00,5,NULL,NULL
900465214,10000028,4,2023-02-14 18:15:00,287,NULL,NULL
900465215,10000028,5,2023-02-14 18:15:00,15,NULL,NULL
900465216,10000028,6,2023-02-14 18:15:00,2,NULL,NULL
900469739,10000028,3,2023-02-14 18:20:00,4,NULL,NULL
900469740,10000028,4,2023-02-14 18:20:00,290,NULL,NULL
900469741,10000028,5,2023-02-14 18:20:00,17,NULL,NULL
900469742,10000028,6,2023-02-14 18:20:00,1,NULL,NULL
900475059,10000028,3,2023-02-14 18:25:00,4,NULL,NULL
900475060,10000028,4,2023-02-14 18:25:00,299,NULL,NULL
900475061,10000028,5,2023-02-14 18:25:00,13,NULL,NULL
900475062,10000028,6,2023-02-14 18:25:00,0,NULL,NULL
900479378,10000028,3,2023-02-14 18:30:00,9,NULL,NULL
900479379,10000028,4,2023-02-14 18:30:00,303,NULL,NULL
900479380,10000028,5,2023-02-14 18:30:00,12,NULL,NULL
900479381,10000028,6,2023-02-14 18:30:00,1,NULL,NULL
900484287,10000028,3,2023-02-14 18:35:00,1,NULL,NULL
900484288,10000028,4,2023-02-14 18:35:00,354,NULL,NULL
900484289,10000028,5,2023-02-14 18:35:00,15,NULL,NULL
900484290,10000028,6,2023-02-14 18:35:00,1,NULL,NULL
900488083,10000028,3,2023-02-14 18:40:00,3,NULL,NULL
900488084,10000028,4,2023-02-14 18:40:00,295,NULL,NULL
900488085,10000028,5,2023-02-14 18:40:00,14,NULL,NULL
900488086,10000028,6,2023-02-14 18:40:00,0,NULL,NULL
900493280,10000028,3,2023-02-14 18:45:00,4,NULL,NULL
900493281,10000028,4,2023-02-14 18:45:00,269,NULL,NULL
900493282,10000028,5,2023-02-14 18:45:00,12,NULL,NULL
900493283,10000028,6,2023-02-14 18:45:00,2,NULL,NULL
900498234,10000028,4,2023-02-14 18:50:00,320,NULL,NULL
900498235,10000028,6,2023-02-14 18:50:00,0,NULL,NULL
900500108,10000028,3,2023-02-14 18:50:00,2,NULL,NULL
900501878,10000028,5,2023-02-14 18:50:00,9,NULL,NULL
900510471,10000028,3,2023-02-14 18:55:00,0,NULL,NULL
900510473,10000028,4,2023-02-14 18:55:00,273,NULL,NULL
900510474,10000028,5,2023-02-14 18:55:00,8,NULL,NULL
900510475,10000028,6,2023-02-14 18:55:00,1,NULL,NULL
900514865,10000028,3,2023-02-14 19:00:00,3,NULL,NULL
900514866,10000028,4,2023-02-14 19:00:00,288,NULL,NULL
900514867,10000028,5,2023-02-14 19:00:00,8,NULL,NULL
900514868,10000028,6,2023-02-14 19:00:00,1,NULL,NULL
900520313,10000028,3,2023-02-14 19:05:00,4,NULL,NULL
900520314,10000028,4,2023-02-14 19:05:00,262,NULL,NULL
900520315,10000028,5,2023-02-14 19:05:00,13,NULL,NULL
900520316,10000028,6,2023-02-14 19:05:00,1,NULL,NULL
900524312,10000028,3,2023-02-14 19:10:00,8,NULL,NULL
900524313,10000028,4,2023-02-14 19:10:00,276,NULL,NULL
900524314,10000028,5,2023-02-14 19:10:00,7,NULL,NULL
900524315,10000028,6,2023-02-14 19:10:00,2,NULL,NULL
900529022,10000028,3,2023-02-14 19:15:00,5,NULL,NULL
900529023,10000028,4,2023-02-14 19:15:00,305,NULL,NULL
900529024,10000028,5,2023-02-14 19:15:00,10,NULL,NULL
900529025,10000028,6,2023-02-14 19:15:00,0,NULL,NULL
900532962,10000028,3,2023-02-14 19:20:00,11,NULL,NULL
900532963,10000028,4,2023-02-14 19:20:00,325,NULL,NULL
900532964,10000028,5,2023-02-14 19:20:00,11,NULL,NULL
900532965,10000028,6,2023-02-14 19:20:00,3,NULL,NULL
900537303,10000028,3,2023-02-14 19:25:00,6,NULL,NULL
900537304,10000028,4,2023-02-14 19:25:00,305,NULL,NULL
900537305,10000028,5,2023-02-14 19:25:00,10,NULL,NULL
900537306,10000028,6,2023-02-14 19:25:00,2,NULL,NULL
900542140,10000028,3,2023-02-14 19:30:00,2,NULL,NULL
900542141,10000028,4,2023-02-14 19:30:00,302,NULL,NULL
900542142,10000028,5,2023-02-14 19:30:00,13,NULL,NULL
900542143,10000028,6,2023-02-14 19:30:00,1,NULL,NULL
900546796,10000028,3,2023-02-14 19:35:00,1,NULL,NULL
900546797,10000028,4,2023-02-14 19:35:00,300,NULL,NULL
900546798,10000028,5,2023-02-14 19:35:00,9,NULL,NULL
900546799,10000028,6,2023-02-14 19:35:00,0,NULL,NULL
900550899,10000028,3,2023-02-14 19:40:00,4,NULL,NULL
900550900,10000028,4,2023-02-14 19:40:00,276,NULL,NULL
900550901,10000028,5,2023-02-14 19:40:00,5,NULL,NULL
900550902,10000028,6,2023-02-14 19:40:00,2,NULL,NULL
900555413,10000028,3,2023-02-14 19:45:00,4,NULL,NULL
900555414,10000028,4,2023-02-14 19:45:00,269,NULL,NULL
900555415,10000028,5,2023-02-14 19:45:00,10,NULL,NULL
900555416,10000028,6,2023-02-14 19:45:00,0,NULL,NULL
900559206,10000028,3,2023-02-14 19:50:00,7,NULL,NULL
900559207,10000028,4,2023-02-14 19:50:00,233,NULL,NULL
900559208,10000028,5,2023-02-14 19:50:00,7,NULL,NULL
900559209,10000028,6,2023-02-14 19:50:00,1,NULL,NULL
900564162,10000028,3,2023-02-14 19:55:00,5,NULL,NULL
900564163,10000028,4,2023-02-14 19:55:00,245,NULL,NULL
900564164,10000028,5,2023-02-14 19:55:00,5,NULL,NULL
900564165,10000028,6,2023-02-14 19:55:00,1,NULL,NULL
900569099,10000028,3,2023-02-14 20:00:00,5,NULL,NULL
900569100,10000028,4,2023-02-14 20:00:00,198,NULL,NULL
900569101,10000028,5,2023-02-14 20:00:00,7,NULL,NULL
900569102,10000028,6,2023-02-14 20:00:00,0,NULL,NULL
900573115,10000028,3,2023-02-14 20:05:00,1,NULL,NULL
900573116,10000028,4,2023-02-14 20:05:00,200,NULL,NULL
900573117,10000028,5,2023-02-14 20:05:00,9,NULL,NULL
900573118,10000028,6,2023-02-14 20:05:00,2,NULL,NULL
900577584,10000028,3,2023-02-14 20:10:00,2,NULL,NULL
900577585,10000028,4,2023-02-14 20:10:00,217,NULL,NULL
900577586,10000028,5,2023-02-14 20:10:00,8,NULL,NULL
900577587,10000028,6,2023-02-14 20:10:00,1,NULL,NULL
900581375,10000028,3,2023-02-14 20:15:00,4,NULL,NULL
900581376,10000028,4,2023-02-14 20:15:00,236,NULL,NULL
900581377,10000028,5,2023-02-14 20:15:00,9,NULL,NULL
900581378,10000028,6,2023-02-14 20:15:00,1,NULL,NULL
900586370,10000028,3,2023-02-14 20:20:00,0,NULL,NULL
900586371,10000028,4,2023-02-14 20:20:00,233,NULL,NULL
900586372,10000028,5,2023-02-14 20:20:00,5,NULL,NULL
900586373,10000028,6,2023-02-14 20:20:00,0,NULL,NULL
900592537,10000028,3,2023-02-14 20:25:00,2,NULL,NULL
900592538,10000028,4,2023-02-14 20:25:00,205,NULL,NULL
900592539,10000028,5,2023-02-14 20:25:00,9,NULL,NULL
900592540,10000028,6,2023-02-14 20:25:00,3,NULL,NULL
900597304,10000028,3,2023-02-14 20:30:00,2,NULL,NULL
900597305,10000028,4,2023-02-14 20:30:00,190,NULL,NULL
900597306,10000028,5,2023-02-14 20:30:00,6,NULL,NULL
900597307,10000028,6,2023-02-14 20:30:00,2,NULL,NULL
900600727,10000028,3,2023-02-14 20:35:00,4,NULL,NULL
900600728,10000028,4,2023-02-14 20:35:00,173,NULL,NULL
900600729,10000028,5,2023-02-14 20:35:00,10,NULL,NULL
900600730,10000028,6,2023-02-14 20:35:00,1,NULL,NULL
900604619,10000028,3,2023-02-14 20:40:00,3,NULL,NULL
900604620,10000028,4,2023-02-14 20:40:00,184,NULL,NULL
900604621,10000028,5,2023-02-14 20:40:00,4,NULL,NULL
900604622,10000028,6,2023-02-14 20:40:00,0,NULL,NULL
900609460,10000028,3,2023-02-14 20:45:00,4,NULL,NULL
900609461,10000028,4,2023-02-14 20:45:00,149,NULL,NULL
900609462,10000028,5,2023-02-14 20:45:00,6,NULL,NULL
900609463,10000028,6,2023-02-14 20:45:00,1,NULL,NULL
900613913,10000028,3,2023-02-14 20:50:00,2,NULL,NULL
900613914,10000028,4,2023-02-14 20:50:00,156,NULL,NULL
900613915,10000028,5,2023-02-14 20:50:00,12,NULL,NULL
900613916,10000028,6,2023-02-14 20:50:00,1,NULL,NULL
900623301,10000028,3,2023-02-14 20:55:00,0,NULL,NULL
900623302,10000028,4,2023-02-14 20:55:00,125,NULL,NULL
900623303,10000028,5,2023-02-14 20:55:00,6,NULL,NULL
900623304,10000028,6,2023-02-14 20:55:00,2,NULL,NULL
900627606,10000028,3,2023-02-14 21:00:00,1,NULL,NULL
900627607,10000028,4,2023-02-14 21:00:00,131,NULL,NULL
900627608,10000028,5,2023-02-14 21:00:00,13,NULL,NULL
900627609,10000028,6,2023-02-14 21:00:00,0,NULL,NULL
900631926,10000028,3,2023-02-14 21:05:00,3,NULL,NULL
900631927,10000028,4,2023-02-14 21:05:00,141,NULL,NULL
900631928,10000028,5,2023-02-14 21:05:00,8,NULL,NULL
900631929,10000028,6,2023-02-14 21:05:00,5,NULL,NULL
900636713,10000028,3,2023-02-14 21:10:00,2,NULL,NULL
900636714,10000028,4,2023-02-14 21:10:00,148,NULL,NULL
900636715,10000028,5,2023-02-14 21:10:00,4,NULL,NULL
900636716,10000028,6,2023-02-14 21:10:00,2,NULL,NULL
900639444,10000028,3,2023-02-14 21:15:00,3,NULL,NULL
900639445,10000028,4,2023-02-14 21:15:00,112,NULL,NULL
900639446,10000028,5,2023-02-14 21:15:00,5,NULL,NULL
900639447,10000028,6,2023-02-14 21:15:00,1,NULL,NULL
900646815,10000028,3,2023-02-14 21:20:00,4,NULL,NULL
900646816,10000028,4,2023-02-14 21:20:00,117,NULL,NULL
900646817,10000028,5,2023-02-14 21:20:00,6,NULL,NULL
900646818,10000028,6,2023-02-14 21:20:00,0,NULL,NULL
900650723,10000028,3,2023-02-14 21:25:00,7,NULL,NULL
900650724,10000028,4,2023-02-14 21:25:00,135,NULL,NULL
900650725,10000028,5,2023-02-14 21:25:00,5,NULL,NULL
900650726,10000028,6,2023-02-14 21:25:00,1,NULL,NULL
900655145,10000028,3,2023-02-14 21:30:00,4,NULL,NULL
900655146,10000028,4,2023-02-14 21:30:00,118,NULL,NULL
900655147,10000028,5,2023-02-14 21:30:00,2,NULL,NULL
900655148,10000028,6,2023-02-14 21:30:00,1,NULL,NULL
900659433,10000028,3,2023-02-14 21:35:00,3,NULL,NULL
900659434,10000028,4,2023-02-14 21:35:00,130,NULL,NULL
900659435,10000028,5,2023-02-14 21:35:00,9,NULL,NULL
900659436,10000028,6,2023-02-14 21:35:00,2,NULL,NULL
900662758,10000028,3,2023-02-14 21:40:00,3,NULL,NULL
900662759,10000028,4,2023-02-14 21:40:00,120,NULL,NULL
900662760,10000028,5,2023-02-14 21:40:00,8,NULL,NULL
900662761,10000028,6,2023-02-14 21:40:00,0,NULL,NULL
900666091,10000028,3,2023-02-14 21:45:00,2,NULL,NULL
900666092,10000028,4,2023-02-14 21:45:00,120,NULL,NULL
900666093,10000028,5,2023-02-14 21:45:00,7,NULL,NULL
900666094,10000028,6,2023-02-14 21:45:00,0,NULL,NULL
900670624,10000028,3,2023-02-14 21:50:00,5,NULL,NULL
900670625,10000028,4,2023-02-14 21:50:00,126,NULL,NULL
900670626,10000028,5,2023-02-14 21:50:00,7,NULL,NULL
900670627,10000028,6,2023-02-14 21:50:00,0,NULL,NULL
900675421,10000028,3,2023-02-14 21:55:00,3,NULL,NULL
900675422,10000028,4,2023-02-14 21:55:00,117,NULL,NULL
900675423,10000028,5,2023-02-14 21:55:00,4,NULL,NULL
900675424,10000028,6,2023-02-14 21:55:00,1,NULL,NULL
900678229,10000028,3,2023-02-14 22:00:00,8,NULL,NULL
900678230,10000028,4,2023-02-14 22:00:00,106,NULL,NULL
900678231,10000028,5,2023-02-14 22:00:00,10,NULL,NULL
900678232,10000028,6,2023-02-14 22:00:00,0,NULL,NULL
900682202,10000028,3,2023-02-14 22:05:00,1,NULL,NULL
900682203,10000028,4,2023-02-14 22:05:00,106,NULL,NULL
900682204,10000028,5,2023-02-14 22:05:00,2,NULL,NULL
900682205,10000028,6,2023-02-14 22:05:00,0,NULL,NULL
900685677,10000028,3,2023-02-14 22:10:00,2,NULL,NULL
900685678,10000028,4,2023-02-14 22:10:00,118,NULL,NULL
900685679,10000028,5,2023-02-14 22:10:00,7,NULL,NULL
900685680,10000028,6,2023-02-14 22:10:00,0,NULL,NULL
900690056,10000028,3,2023-02-14 22:15:00,6,NULL,NULL
900690057,10000028,4,2023-02-14 22:15:00,99,NULL,NULL
900690058,10000028,5,2023-02-14 22:15:00,5,NULL,NULL
900690059,10000028,6,2023-02-14 22:15:00,0,NULL,NULL
900693458,10000028,3,2023-02-14 22:20:00,2,NULL,NULL
900693459,10000028,4,2023-02-14 22:20:00,111,NULL,NULL
900693460,10000028,5,2023-02-14 22:20:00,1,NULL,NULL
900693461,10000028,6,2023-02-14 22:20:00,1,NULL,NULL
900698599,10000028,3,2023-02-14 22:25:00,2,NULL,NULL
900698600,10000028,4,2023-02-14 22:25:00,99,NULL,NULL
900698601,10000028,5,2023-02-14 22:25:00,3,NULL,NULL
900698602,10000028,6,2023-02-14 22:25:00,0,NULL,NULL
900701215,10000028,3,2023-02-14 22:30:00,2,NULL,NULL
900701216,10000028,4,2023-02-14 22:30:00,135,NULL,NULL
900701217,10000028,5,2023-02-14 22:30:00,7,NULL,NULL
900701218,10000028,6,2023-02-14 22:30:00,0,NULL,NULL
912282818,10000028,5,2023-02-21 06:00:00,7,NULL,NULL
912282819,10000028,6,2023-02-21 06:00:00,0,NULL,NULL
912286278,10000028,3,2023-02-21 06:05:00,1,NULL,NULL
912286279,10000028,4,2023-02-21 06:05:00,52,NULL,NULL
